id,open_data_platform,open_data_volume,institution_id,institution_name
4UbKwNfh7nZqoVFX3wg2n6,Wikimedia Commons,"2,369",dc2581b7c5e549cab23411fa86f0d4ce,Edgecombe Community College
jVQYKF7aNSBZHwCgBKegN,Wikimedia Commons,"1,765",7d63a97524fc45c98ec92b8c9292042c,Electra Public Library
6RwS6ROB3glEvZ5Ibsd4f9,Own website,0,69085691d9d9457da986e4c4fe5ead1f,Ernst Mayr Library of the Museum of Comparative Zoology
1AuxpgFDlgM4wxrNo68H8O,Wikimedia Commons,"1,366",c7e40674bd4b48d5a9581ee8c83aa5e2,Elizabeth City State University
2NAtwGUxTDVFqyg04qSXVZ,Wikimedia Commons,"1,859",27378e4fb7f04765a5e48563021b3ab4,Elon University
6HxAT0X9x17VkYGPScc30M,Wikimedia Commons,1,b938f3fe5d3e4aec86955e24501d457b,East Bend Public Library
4MQRnQiES55VxSVIiUgDSV,Wikimedia Commons,"26,287",c84253d7cc0d4c5fbfc6b5f8ceddbc32,Denton Public Library
4JpyNX8rzp9e5VHcynnF82,Wikimedia Commons,"4,198",4785c660e9a0429186447471d40e0d97,Duke University
6Hl0VoqqOtbS3GEctVhijn,Wikimedia Commons,"7,446",c202794969384c41b04d5c6cc0efdd43,Delta County Public Library
7zv4Is9fbIDg4oYJNNJP0G,Wikimedia Commons,"12,855",e980c3181095436991af190d39cd932a,Dublin Public Library
1mTFI0dzJF1qVROZIRNp3X,Flickr Commons,276,ac43c1bd459047bab5da571ebeebab37,DC Public Library
5nHc8v2wHET1Vdsw1tV3qM,Wikimedia Commons,"2,328",42af44872b554970835a3c637a0cfe88,Durham County Library
2CkL5sTaPmBJKUYkzCAPJl,Own website,"7,422",d07460e30fb442dd8a34616486e69743,"Davison Art Center, Wesleyan University"
50Jor1mkNXslQVdEliNC0m,Wikimedia Commons,"10,542",9aa95951b60446e3abcb2c8a8f4425a4,Deaf Smith County Library
CnlAGXh4Y5rFWUmvpwNTT,Own website,"32,049",2d422d68c8ac402198035b72421a945a,Detroit Institute of Arts
6AAcZXW2BftuVZ4yia3rsm,Own website,"61,316",9c69ce8e401d4f39a0300693ba5fc371,Duke University Libraries
1oxwCkcYRy8tYzq8Qa5GeE,Wikimedia Commons,"32,342",9c69ce8e401d4f39a0300693ba5fc371,Duke University Libraries
61qN0x015qDaq2GioDfYzm,Wikimedia Commons,34,fdbcd49b3ab84b2f852a8702ba49f3ae,Danbury Public Library
4NF801L5enksQl4rUfy7z5,Wikimedia Commons,"19,685",b97f48e1485f44afa3b58e82f6cd3db5,Cooke County Library
681yV7wLzaGkj5MiPfNTPo,Own website,0,1ae4611d61c844709d67fa318fcc663e,Cornell University Library
CibaeQdSpKNcVVSB2RzG2,Flickr Commons,"2,008",1ae4611d61c844709d67fa318fcc663e,Cornell University Library
TQwIo0KtLzeur6Xggtvw1,Wikimedia Commons,"3,383",94cce25f7ca44000882b5ad362d77b7d,Davidson County Public Library System
771Qp7373qovpXUo1cFCyM,Wikimedia Commons,"7,155",0f0b757b1acd462aadbe913ab0fdeb5e,Comanche Public Library
7MuiZj0tAxsDMzIfBxonwM,Wikimedia Commons,436,5f64ae322fa64191ac01de60c84f8716,Davidson College
m2VesDX63pZUnn0Qa9z2H,Wikimedia Commons,"1,265",ccdd78a670f64f9ca90e2f5190e6181c,Cumberland County Public Library
62vjz3VN0cWK5X6b7u5W8s,Wikimedia Commons,"1,203",42bd2bcd293443439ea051581f883b59,Davie County Public Library
1ywo6dOR32NrnAm0qiou6M,Wikimedia Commons,"7,496",03bd4a9affa54044a0cadcb704c1bd31,Cuero Public Library
5rUtNjLiOeiAn3mbkZthVX,Wikimedia Commons,6,49a47ff8647d401380f05d4b8c13a248,City of Raleigh Museum
6MzVh7oQC5wgi1A311sJBx,Wikimedia Commons,202,2de605540fcc44c48dc51693ea2066d3,Chattahoochee Valley Regional Library System
4dH3pVTx9nmhb7ZkEDzY2K,Wikimedia Commons,"7,340",b57c8ed080e046999ec86e4e301895c5,Coleman Public Library
1eAFMp0oHoOFkIemkozwMC,Wikimedia Commons,377,c63c2bdd03af4ac2ba9c601f5ceaf7c6,Cleveland County Memorial Library
4ikLxHd8miOcY7UztPcqGN,Wikimedia Commons,85,62d438b83d8045a7beaba4d7814bc1e8,Columbus Public Library
5Vp3itX3aMXM9A1UKtxgDb,Wikimedia Commons,8,d6c255601588432b995d8f9ffa01b618,Clarkesville Library
2NBrDmDCUis7iqPxNYlYME,Wikimedia Commons,"3,073",95ef3922bcff462ab3028e389d93d7c0,Chowan University
EFryHC1HsDj9y1Fl5P0M4,Wikimedia Commons,"11,608",bb6d0b4580024a3a802dfa0cc8707de5,Charlotte Mecklenburg Library
IPUYWfchy1rYPOZ0lKbcH,Wikimedia Commons,"2,141",fbea4d143c234bd9b0a10da4275d06cd,Campbell University
1aG4xwf7tb1caober90MwO,Wikimedia Commons,"2,375",af9115d0b2ea4d9da19b8ea3c51c1f55,Carrollton Public Library
4SMC6xAnX548Ir8UG34jX9,Wikimedia Commons,"1,379",643bfb575e424ea3b0fe438d19674beb,Central Piedmont Community College
zMZMJnbX6IS4CBlNWpv7m,Flickr Commons,751,c7b9c4bc9d614c10af224ce273143c16,California Historical Society
1NvgSGr5JQqdXQzjqselIB,Wikimedia Commons,3,f4838804ed89418c9955b07929c8d1b6,Carolinas Aviation Museum
5damAlQuuH8GzgT9KOg37T,Wikimedia Commons,"1,630",07d5e1aa36e94be78b9c5bcb2896de1b,Chapel Hill Historical Society
3DwoZsFi3lgkXvtf58VJbA,Flickr Commons,466,74b4a112fb2143c7822ae2ecf5d9292b,Camden Public Library
5fVlng4ku4vtTe9YnOpfL6,Wikimedia Commons,2,3c00dd32214140ed824d85ac3a417724,Catawba County Library
4GbOFmVVz9qEwLMovWXxjU,Flickr Commons,"1,914",174ddf15c3ea40cf9a796ce262e5ef2c,Center for Jewish History
3uUHBuYcEIKFBXtw0D6XFz,Wikimedia Commons,647,3ea132027a144686be12f1c07ee19f84,Bowie Public Library
71ZZF5rLPgbluaQIqW1gBr,Wikimedia Commons,14,638bc88ed32f4fd6bad47243a4cec0a3,Brevard Music Center
2ZeBi7vzXpFJAmf1LjWkZo,Wikimedia Commons,"3,847",6cd096ec58d8455f8a907ba85867df19,Boyce Ditto Public Library
2MRcUUp8SkSGMERMXJVVMA,Wikimedia Commons,354,c446d1482af04b7ea20e45ef9c4d0d87,Cabarrus County Public Library
pNCgWHf9WpVlidJm5zGM6,Wikimedia Commons,"4,096",35bd704c268b441bb0add00f058d5fbc,Braswell Memorial Library
3xXeEqz15dwdAssyExyuOO,Wikimedia Commons,"10,203",87f648bd48e84afa90d0bffea43a5c5d,Calhoun-Gordon County Library
1zI55CFIHMD8NVwrg6rJy4,Own website,"4,695",0f2c3aeb5c6042198b88f430cd16ca62,Bowdoin College Museum of Art
7191Ec7SBhjlWe3eAuzJ3E,Own website,"39,503",406b7121af4446ee819689b9806cf3a6,Brooklyn Museum
1QAsJvq1af6J62Q1UbZQJq,Wikimedia Commons,"1,826",dd544df3a0924777a95b1177d3c1497d,Burke County Public Library
4vogAcHHePMKABMe9ueXZ0,Wikimedia Commons,"3,756",a5b10b80e3fe40939028c0d369235d8d,Brevard College
2rjjBrxq4VbY7JzzBCjCKX,Wikimedia Commons,"3,239",4f5404c6de9f4d2491ed98cc94ad60e6,Bennett College
7IdaZolTJLs4YKCUJK6cCF,Wikimedia Commons,"51,101",04cecfa1cefd4c18a242833d77fd04c9,Boston Public Library
65CU9L72kUYRHwjzNCywm2,Own website,0,04cecfa1cefd4c18a242833d77fd04c9,Boston Public Library
bziKJ35oSmpnuJe3UPWae,Wikimedia Commons,"1,976",0ec7ab0e9c404a089777d30eb16e55d2,Boonville Community Public Library
6AjRlM7vOZLuvDod5SXEBy,Wikimedia Commons,"4,327",92ee09c450c44be7a7ac8ebb9adc36f8,Baylor County Free Library
pnKuLab5j2anlhnUu9Wpk,Wikimedia Commons,"4,249",7b9a101a62754876851da5a896f2edbb,Bicentennial City County Library
4OMhgEbwYSPDVOsV0huaiK,Own website,0,a97a4f569ebe41718d4a40e91c3c48b4,Birmingham Museum of Art
72KdLmte7KxdOEkqcQr9mX,Wikimedia Commons,"33,600",8566edb861b14f5bb6d39447cf7ae031,Bonham Public Library
3jerqSF5BoVLflKLH3rGQC,Wikimedia Commons,2,fb09a0bdbfa64091bf0c387672f107a9,Belmont Abbey College
1rGGKwXkNj3FyeFMVr6Uxp,Wikimedia Commons,"5,384",1d9ae0a941a244afbd2acd7a6fc06fa0,Barton College
1E8mfw0g8LygNHh1lXuj04,Wikimedia Commons,"11,970",ffd97c1b189b4541b1b2a25eb1fdfaa3,Bastrop Public Library
5EJx1hCHqZRiMi2biz7yvR,Wikimedia Commons,2,05c3225297b54abd991d90b932951d03,Augusta-Richmond County Public Library
4fJxtSET2aAQCALbwzSq6l,Wikimedia Commons,164,0e5fe9edef544d9f86d83fb1ee9c6ad2,Athens-Clarke County Library
4nBqdeQNkAsYeI63tpaCzY,Wikimedia Commons,772,479a2a878e54474e9e45930429315ebc,Appalachian State University
2yNyIZKC5fGWekWFRnsW7d,Wikimedia Commons,546,e4aa5156cc774231991e9aec6fb73506,Andrews Public Library
6yZpIlNQJ05TutGUFDx9fA,Wikimedia Commons,"5,325",0eb5946410e44b199d3bcc43780fcd72,Atlanta Public Library
2E2Buhtw5NtkNcCLZNcA3r,Wikimedia Commons,123,bcdf602d8c544be5936de3d08ac0652d,Archer Public Library
6h7NAJhr6UaTf3cFnOD2P0,Wikimedia Commons,383,3868cb27c0834888a2162eeaebbae7e5,Abilene Christian University Library
2TDbvOT7XHaYSA4vggfZtT,Wikimedia Commons,"63,257",e4121eba5f204a03bf48bafe4d885513,Abilene Public Library
5sf2zyVFDhpVIN7d7RJeQL,Wikimedia Commons,"382,345",8eb32bbba40840369affb935e34765a4,Abilene Library Consortium
6CsFgVcUwhKvmHoLcL1gfN,Own website,0,b15e3df05c40483faefdc012f4532afa,American Numismatic Society
evs414tVBHIkLzlMvNP45,Wikimedia Commons,"6,738",8957499a55a14c29a6df3811cf2dfe67,Alamance County Public Libraries
3pof3OXJA2Q1UmQH89Kz6g,Flickr Commons,606,be25449204f240499d6146c80f8d5f59,American Aviation Historical Society
6X1p1hHTcKB3DKobjJ1308,Own website,"1,641",536f4ba99e4d49e7913c3a34e8e4411f,Albright-Knox
6Kkp0if1zFCsfJNVVNOt7r,Art UK,15,9a2541d0326645319858c8a3af1df788,York Army Museum
6KzzniOg443HLwSoyGXTgc,Art UK,3,aaffb29b5896470a90c9c9f671e83219,University of Sussex
7JoqfIsWNEhMEMIKdx1st3,Art UK,23,997a6a720da5430eababf8b74a816174,University of Manchester
14DCPJfpNhfdQEKAsn2ZOS,Own website,"22,722",86cdbf6293de4471aeac91fef99c4f48,University of St Andrews
1p6Ek763tKuhDBFj4CtIZs,Wikimedia Commons,85,3d389086efa94151871507c4b08706b3,University of Exeter Special Collections
xDsXfzhFgkOVQM08Kt4hx,Sketchfab,10,f030e736ae9f471f97ff9aa4afc581ca,University of Dundee Museum Collections
2ApQxTZxRqmv2izanNMiDY,Art UK,2,26bf2c868c7045f89ed16e519668290a,University of York
7K60ESBYw63AgQFX66xOPT,Europeana,74,e9c1ad9e2d1748328798126284746f38,Victoria and Albert Museum
2QLfOhVKYX91bXf4gcqFfi,Europeana,"16,387",c4a4663a307d4acfb06cf3e3b9b3bd98,University of Edinburgh
hv1X93h1qF48RPis5W0bi,Wikimedia Commons,"3,940",c4a4663a307d4acfb06cf3e3b9b3bd98,University of Edinburgh
1SdeFrKUyPclRPuP42avt9,Art UK,18,7daa31acc5b048caa1eb6ef16cd26967,University of Southampton
1OuTd6y5UNq7yzJeNETWXx,Art UK,310,8afe9d3ca8454f6e9c8ac357f619c42b,University of Aberdeen
1ZvbjLMy6WAcRy28WAn9VP,Art UK,6,e1d43f1c942c422e83139214d461f724,The Tank Museum
3JsXXD47Dg03FvkBBtt449,Europeana,32,95977b6b356a4e95a018444cb315a7da,The Royal Collection Trust
3yVTxjY5utdjIgXm4xYV9O,Art UK,1,511cff5f2dc4499184f129560c1d49a8,The Princess of Wales's Royal Regiment
6c2PQjImsxcFTt3CU1dtap,Internet Archive,"2,939",d1d7df11101c40108cda2bd5cd1f8370,University of Cardiff Special Collections and Archives
4fIGEYvH2eAEUAVwGWrepc,Flickr Commons,"4,665",db49717800ae4d829cb74568c38b7671,Tyne & Wear Archives & Museums
5OUpeDw7hnz75rfH1GLe5r,Europeana,125,066bac7a29f4429c8f7cbe234e4112dc,The Ruskin Library and Research Centre
61mHXSruejOaDY3gvCiLQ4,Wikimedia Commons,18,0bcc990d8ef4432abb1f4b8b94267d17,Trent Art Gallery
5pnjTSMa6wpBzlGNguNeWC,Art UK,1,42e9a0eafac14b309b467af42868f8a4,Toynbee Hall
6BGmLC4Wk4WYVGKJAKjmOf,Art UK,103,dcbde82f1fe0455dbe1ffa97a3ae32a9,Thirlestane Castle
7fuxG1mXNNt3yo9Ypr50hW,Art UK,9,f1a97b51c95f44798c80826486a3a52c,Teignmouth Town Council
6kYXjYnMvJ9L2v9NZInqI2,Art UK,37,185ce0292d514e878c0ef4226fa8b079,St Peter's College
4fU5Zy6e3S4cBbXaeTMZWz,Art UK,1,21edc92e688c4c04926ac9449779a0c2,The Hepworth Wakefield
N0IV9BX3lrc9TrruO2Xj9,Art UK,3,cc13b1a4bbf942919e440cb8d5d52473,Tenby Town Council
4oAx1jPQE7Vnt4XT0xXt2J,Art UK,9,cb80a03933ee4066b28d2d3741f7f388,"The Museum of the Cumbraes, Garrison House"
21mwPRk5rcaDno9nooyyeB,Art UK,1,5dd8dac477364c13bf831f3d399a73ed,Thackray Museum of Medicine
4iTHnXRo9KDQAdzcU7A4PR,Flickr Commons,"20,139",4092b27144774d7d9e2a75cc669aa1cb,The National Archives
51kl4tpPNq11oMpks9d6Vq,Wikimedia Commons,"6,211",4092b27144774d7d9e2a75cc669aa1cb,The National Archives
2TvLRywl7XY1cGTNt6aaKM,Art UK,7,3d1d740c19ee4610a38c7b541a85aab9,The Laurels
4qXdbcCLa6VLGy13u9ALFN,Europeana,1,3e37e6ea62524804b03718bf5550040f,The Amelia
1X6tDmpgiHlhkXVFrWDY0C,Wikimedia Commons,33,fd639ac3f1ef45bc9baaa75558acdf0a,The New Art Gallery Walsall
4Kj60mRtvy1L9eJOeOqmH2,Art UK,1,eb6d0e2c594e4c818910c304cd554ae1,Royal Hampshire Regiment Museum
2pgEtmEJSGN643AiFdkQo5,Sketchfab,44,9f7d1a52571d4cfd845b02c389b51994,Scottish Maritime Museum
451cokC2hYIItePXNlJLNZ,Art UK,212,ad5388fbfb63433aa510cb0e84979059,Royal Watercolour Society
3nAPf2gvCGMLs1YWMf4AiW,Sketchfab,10,e9802e52bb7042f4976146e2bbaf2c75,"Science Museum, London"
1pA9cXaNpEWFl6En7LXOEW,Wikimedia Commons,840,e9802e52bb7042f4976146e2bbaf2c75,"Science Museum, London"
5S88HDQXTE2xJxnQTwS9sW,Europeana,"573,995",4b6cd0225294474fa3555555c6e2d0f4,"Royal Botanic Gardens, Kew"
4oBFIkjQhMzO4lOu4ZMXuh,Europeana,243,667df96373444ee7a49e2c4c0b5941cc,Royal Photographic Society Collection at the Victoria and Albert Museum
1DpNcr08CHX2B2U8j5VsCn,Art UK,44,d32540db7da34365b96a08c9a88cbd30,Royston & District Museum & Art Gallery
5MBmJ23ya1SgOuZLXjkNAT,Wikimedia Commons,119,c56fc58f34984ed7985972dd485d0250,Royal Pump Room
2c5vam9vQwSgnIEynuZylj,Flickr,"8,474",75120aef25c4477780fa9ca63b0e7d9c,Newcastle Libraries
5HMI7JHOlqyrbrJZmwVfNE,Art UK,6,17c3521f91cf4a66a3b73b86366759bd,Northumberland Archives
5vkBWwPePApZ4ovewUdmRh,Art UK,2,47b95200bf5d44a696369ac494ebc9f8,Perth Museums and Galleries
7qBXnn6QnDf3Vh4uWNTwnk,Own website,"705,851",3493a8e665084f64ad44dfb472994391,Portable Antiquities Scheme
3I6frBOTsgULkYz2tuxvDX,Art UK,32,2301204c17d44b3198aff918ade80453,North Ayrshire Heritage Centre
2PmEmbuAk9JXMRQtapLkh9,Flickr Commons,"3,665",bed02c13631a4a329b0d82e9d052ac9b,Public Record Office of Northern Ireland
4fTDK0myIaenLHCOjclcoT,Art UK,100,cc0d1cf845574df7af3f972b01cc6304,Newham Archives and Local Studies Library
4qq1vnwnl3sQyw7f650CjS,Art UK,2,64b64ff6bd66445492f9d40b0b6e7adf,Portico Library and Gallery
3kkRCgFdI7Fr97A2hFt4Kb,Europeana,31,b89b19d7bb0648609d437c4e6b7f8b71,Newcastle University
5EL4cfhHugivl11zUgVjtz,Art UK,18,c6500357dfb84bbcad2442529e47a328,Norfolk and Norwich University Hospital
6F08qPcy1hnRXQRhnyLsVN,Flickr Commons,260,23c557eb1275454f9869b2d8950046f2,National Galleries of Scotland
1CAORpTKFBrRHbZJzdrz65,Europeana,"5,412",2e3648fe782240919f7ca19e472f16a4,National Library of Scotland
2jAa79UaSTFd01JQQca7Y7,Flickr Commons,"2,313",2e3648fe782240919f7ca19e472f16a4,National Library of Scotland
11Ib9BOhhEThZK4GGZvg8J,Art UK,13,2e3648fe782240919f7ca19e472f16a4,National Library of Scotland
4QWSTbyGUTDRXsQmUYi2wz,Wikimedia Commons,"6,897",2e3648fe782240919f7ca19e472f16a4,National Library of Scotland
2EzelfkHScI1KvNMwccc3F,Art UK,130,67356b1d86ed49588b94befadc22bbf4,Mintlaw Discovery Centre
6KGmVjsPY2QMbG7OlE7s5o,Art UK,60,b64560a5b6544364b29a3e27975eeafe,New College
4C5GWHE9wHR0wwtxKNhQcq,Art UK,9,c5fe22ba962a46b98252f4ccebf2450b,Middlesbrough Town Hall
1PZSOpb8NMBrTjrn4OxzyE,Art UK,24,014e1e2868fd44cba27693bcdc24f9ab,Newark Town Hall Museum and Art Gallery
2D08imTgudYL3apD4rLMES,Flickr Commons,338,fd6ec59cd4c5497aa39787ef166cdb2b,Museum of Hartlepool
1EkBgpnvFlB4a9r3UkZFFv,Flickr Commons,372,f3c904e387de4f4882d8d51c8157a573,National Science and Media Museum
70jLXd3hKPOdqyNhwhAbex,Europeana,"3,414",524c4defc4414599a3b949da4e31091c,National Brewery Heritage Trust
dWuXsnstaFWMi5qu7sRsQ,Own website,0,415709c45a21451391a9cedca36f21a2,"Llyfrgell Genedlaethol Cymru, National Library of Wales"
4ynOThuF4GHu9BTTnN8aek,Art UK,862,415709c45a21451391a9cedca36f21a2,"Llyfrgell Genedlaethol Cymru, National Library of Wales"
1lLOxUhNR7C0xn2cHxgXnB,Europeana,"23,468",415709c45a21451391a9cedca36f21a2,"Llyfrgell Genedlaethol Cymru, National Library of Wales"
1MICjOxFJ2XGxCSGZcvhVe,Flickr Commons,"2,048",415709c45a21451391a9cedca36f21a2,"Llyfrgell Genedlaethol Cymru, National Library of Wales"
5RQsiG0nTsJ97WHNTSN0pf,Flickr Commons,"3,460",64c670a23e3a42d09a044a0a04686666,"LSE Library, The British Library of Political and Economic Science"
2GHiaZujeYpG0zZZKMyhWH,Wikimedia Commons,67,9a0834458155411d960e41397ac137e2,Mary Rose Trust
hp2FHlRXzSOxqLdysfZpa,Art UK,23,e11bb783c9974f82a0f52b1d5d3aacb5,Jerwood Collection
4ihgthI3DBtqXNG4badyUn,Art UK,5,15cd8532b592419cb8bff544d000459a,Maldon Moot Hall
DCsPbjUfJEDpjbppZaTf9,Art UK,14,765903b0fe5c4f20ae36b7b119520f11,Lewes Town Hall
4bmA3XZml1SuyYzTk6MjOX,Wikimedia Commons,48,e88fda731ed8402fb1340c8841b23e42,Laurence Sterne Trust at Shandy Hall
4luWdRKc6sgDLV8JYAKDg9,Flickr Commons,80,9ba15b6e96cb40dbbb9eace79cb1ac53,Jerwood Library of the Performing Arts
EUbHEjjKoHzZNHKNTeClO,Art UK,1,43980fcdda9a4d30b4ead67ec44c1ac6,London School of Hygiene & Tropical Medicine
3DAgHBRhchXABVr2KyjVDt,Flickr Commons,714,21ba9f7d389148358ed05dd9a6830f88,Imperial War Museums
3PSnkw2iUnLzzBwNYhGf3P,Wikimedia Commons,55,c86428bc0ee14dd8bd0a001a83268d37,Herbert Art Gallery and Museum
6aGpvgQaVcdL8vpuVfgdig,Art UK,50,7112fd1db169405d945395958eb1663b,Harris Manchester College
4safjE4wK7IcRM6sZWZwZ1,Art UK,9,26ebb956392246af82e6fb5c66a6794c,ICE Scotland Museum (Institution of Civil Engineers)
6aT5hfsUrVHvw0ZaNTl6NR,Europeana,1,c505321184234d1989bcd3ada03036cf,Historic Scotland
19Ot2zpHnneMn1hl4JWNmJ,Art UK,286,551e5e254c4c42e2b6ac97abae31b721,Horniman Museum and Gardens
2obm5ay0RWA5keY7mthPhz,Art UK,1,4db0c805398542b89d5948a64673b097,Greater Manchester Record Office
2DC8dYiRHDBjCEB6LTWO15,Art UK,7,a5535625b7f246fc90833b9794bf2285,Fraserburgh Library
5o6adYSMeLfuCoUf8GVV21,Art UK,2,b298a473ec934c96aae1b45f9d1a44d2,Hastings Library
78p5eJtjjs9iyR5h6zfA9N,Art UK,4,b753b3b5ad214cd2b231c88a102be6f2,Fraserburgh Town House
1abnKWmcI0lbM5t6k3XlTC,Art UK,2,8a47269729e54d339174afd9a2154feb,Holmesdale Natural History Club
2pZWhmQzzfAMSUU9FhyiqB,Europeana,70,fb2f77ee22b1429d8c53411d22b284ca,Fitzwilliam Museum
bs0NkMOzFvmMdTurj5ZBM,Art UK,15,4f783870521c4a98b062ffc626a541b8,Doncaster Mansion House
lGR6yuaO22wYAycBy23rj,Art UK,125,8f2557e029d64e998a86cfb7d313d0c0,"Danum Gallery, Library and Museum"
2UmgT8dEEuzpJySmaeHX9q,Art UK,4,82b07e15519d4d9fb54d7e497a9225fa,Eden Camp Modern History Theme Museum
cWVaNahFDtZZL0jPL6GsC,Art UK,15,8789e319fc744719a28fdcaf2a172990,Cusworth Hall Museum and Park
4srOmgKrHk8R36mD3t5tRC,Art UK,14,b2cd8212ae53405d8ee2f1e3059fbbf0,Dorman Museum
1cueErMofkNvZfL9U5HGyn,Flickr Commons,814,92b6ebf70e634a6aa30fb60cfcc149f6,East Riding Archives
6G5kd7PUyhT5pf6QpalvnU,Art UK,2,210bcc162df141d89a1dc96301f6ab20,Cricklade Town Hall
6kBhKWoxoT53ZdRExuLrun,Art UK,2,436e2bfdf89e4f95ae4b63e64198f9d3,Coventry Council House
1ZgSTRiqe80UUz3ETAVsEM,Art UK,2,7d8ee509445a42178eb43ff7e90a0dc0,Dereham Assembly Rooms
2tKf6g0aLg9xPPlIcrAe2j,Art UK,2,9d98aabbb6e841b0ae329d698685d3a1,Captain Cook Birthplace Museum
6agt7tTbG4srngIgnvHaSd,Art UK,4,684c6d0e7c7a4832b3d25c2156174bea,Brackley Town Hall
4fRY2nwjVEPI51uqoi490b,Wikimedia Commons,35,a40ace62d7db4a87b7baa0998f404531,Braemar Castle
5KuiMlAswrh7AO0Cmzub4p,Art UK,58,5004a1035ccb4c4f8c5b0521cc9e01cb,Buxton Museum & Art Gallery
3oONCboZaOr2rIQkgeaAFw,Art UK,10,93d2f223781944d8a56c839afbc39a9b,Bitton House
6QSn80Niz5Vyz89WJ9TFvJ,Art UK,27,3fc151e1f5304abeb780f23be59e4594,Carisbrooke Castle Museum
1OTnAX6izVxPBsKXt4U1tC,Art UK,4,4f17df4615e142e1acc5e3ad41c68eb6,Beith Library
6DDQPBvZmlXtDKYXwySRh7,Own website,"5,530",2d5e6ae2373842c59d5064abde383d44,"Aberdeen Archives, Art Gallery and Museums"
5cX5lcyRZuhHbgEjyLFoBr,Wikimedia Commons,"5,039",2d5e6ae2373842c59d5064abde383d44,"Aberdeen Archives, Art Gallery and Museums"
8RS9itwpXDp8i65CPkUpr,Art UK,145,2d5e6ae2373842c59d5064abde383d44,"Aberdeen Archives, Art Gallery and Museums"
7lMjri9Fx9NfoDNJQPtQHb,Europeana,"3,488",94d47c06b315493facbe1ab5f0bd3a5b,Archaeology Data Service
6mIM3wAaMzxKOwBEaStTiA,Europeana,6,d6d057e780a5459a9264573b7545e99a,2Culture Associates
18wlf07olj2Xb2TKexvHvI,Art UK,1,2fc21feea3c94505aa8667e29e6ed243,Bath Postal Museum
4Su6dKuPD6A2XgqXazM6fn,Art UK,1,d4ea2904571949fd92c693d12d5ec291,Banchory Museum
4vioLMpHztgt8lJqtwzwx1,Art UK,1,08aa903b37b64986ba49c3f2444636e9,Banff Museum
2HjYABMqzoSTFkiofjMhNT,Art UK,9,ff60962f7a7c44c1a63a39e4b5484069,"Arbuthnot Museum, Peterhead"
36gnk9mes4iVTssObjx2iU,Art UK,62,858c613cc2754427b5f9a25642d9baa8,Aberdeen Maritime Museum
3vCY2vmjfLfRuKLONZKdfB,Art UK,1,e3e4a4b9cf4d438a8547868683fe268f,Ashwell Village Museum
8cfb0iBkOvTdVGLgroa6i,Art UK,27,7b572d849bb442e2bb3931a551bb1328,Aberdeen City Council Collection
3Spj3nX2NHL7jJAiSB46Md,Flickr Commons,"2,342",d84211ab0cb34032abd5df7daefd9979,SALT
2eh1EidGP3mok320HUD37K,Europeana,25,756f7527f32d42d0afe130e241e08d6d,Научно-техническая библиотека
5crwK5oqGgqJtCticRMOBg,Flickr Commons,49,307c976c1355452c88164b5f1554bdbd,Presidency of The Republic of Turkey (Archive)
4BqvCGA71DHgyIiywL3xe9,Europeana,25,7a9306c0573f495fb57158d5944a5865,"Київський політехнічний інститут імені Ігоря Сікорського, Національний технічний університет України"
70pocuATdM4tPmOuY2mkjR,Europeana,124,d83b0a62f9cd496aa2b89a07a891fd21,"Державному політехнічному музеї, Національний технічний університет України"
l0kGhyQyH73GCS7wEOaPq,Europeana,"1,207",f56f258aa7cc485ea54f49f7c61fd607,Центр досліджень визвольного руху
4VLMqycn4UjEhteBXwDbO8,Wikimedia Commons,"3,218",d648ebaeb2ab46cf915879f7251e5508,Zentralbibliothek Solothurn
2fwMMYuVgXA4AvQvtxi60s,Own website,"25,041",155b71cea7494e539b01287bb59ae134,國立故宮博物院
59F1s6Lsl48GovDWabnz99,Wikimedia Commons,"2,399",5480a58e39c24a5ebd9955b946e952d9,Zentralbibliothek Zürich
odxlfwHT6RIF00JXgWNGW,Own website,0,9ae309fd2488473faa95aad5943169bd,"Stadtarchiv und Kläui Bibliothek, Stadt Uster"
3HXqZG3yCA2cZL2eM1YRyo,Wikimedia Commons,"36,241",68e848e3405a4d839d9f4b060ed4b15d,Schweizerischen Nationalbibliothek
3nXVaUAd9Hlnx9fPO4L4OD,Own website,"1,509",7a9da3cf478c4513ba4b471e76224aaa,Stadtarchiv Baden
buNkJzqtz4wKVqG0aJLwr,Own website,"10,000",46b17dfe1ec1451d8ad9a24b0ff245ed,Rousseau Online (infoclio.ch)
2oZUMCKmAuoYBvVOuRLr88,Wikimedia Commons,"12,204",f4ce75d9edb04892a01db104994a813d,SBB Historic – Stiftung Historisches Erbe der SBB
6PmOBcWR2OXGnOUrtChv8Z,Wikimedia Commons,824,974bf2b200084a33b48a726d91f86927,Schweizerische Stiftung Public Domain
6WpE16PnjSzb9cbHY8IUF9,Wikimedia Commons,"5,455",92fded337f9e46eabf9bcc95d70606f6,Schweizerisches Bundesarchiv
4qV7HQ6f0IubfkN0Xlgb3c,Wikimedia Commons,"6,468",8093a5a188b94a3c836fb8d5cffff006,Universitätsbibliothek Basel
6UqI7ne25WzyBKy3UyBd4n,Own website,"2,842",addde769e1814b87b6e8c8f9a0573384,Thomas-Mann-Archiv (ETH-Bibliothek Zürich)
